3503,2022-01-01,Kec. Pule Ds. Pakel,TRENGGALEK,JAWA TIMUR,,,,0,,0
3307,2022-03-14,Kec. Kalibawang Ds. Karangsambung Ds. dempel  Ds. kalialang  Kec. Kepil Ds. Ngadirojo Kec. Kaliwiro Ds. Kauman Kec. Watumalang Ds. Banyukembar  Kec. Wadaslintang Ds. Ngalian  Ds. Trimulyo  Ds. Somogede  Ds. Tirip  Ds. Karanganyar  Ds. Kalidadap  Kec. Mojotengah Ds. Gunung Pungangan Ds. Mojosari  Kec. Sapuran Ds. Pacekelan,WONOSOBO,JAWA TENGAH,,,,15,,0
3211,2022-03-14,Kec. Tanjungmedar Ds.  Sukatani,SUMEDANG,JAWA BARAT,,,,0,,0
7318,2022-03-14,Kec. Makale  Ds. Bombongan,TANA TORAJA,SULAWESI SELATAN,,,,1,,0
3374,2022-03-15,Kec. Candisari Ds. Candi,KOTA SEMARANG,JAWA TENGAH,,,,0,,0
3307,2022-03-15,Kec. Wadaslintang Ds. Tirip  Ds Sumberejo Ds. Somogede  Kec. Kaliwiro Ds. Medono  Ds. Kauman Ds. Purwosari  Ds. Tracap,WONOSOBO,JAWA TENGAH,,,,15,,0
1603,2022-03-16,Kec. Semende Darat Laut  Ds. Pulau Panggung,MUARA ENIM,SUMATERA SELATAN,,,,3,,0
3505,2022-03-16,Kec. Doko Ds. Sidorejo,BLITAR,JAWA TIMUR,,,,3,,0
1606,2022-03-16,Kec.  Lawang Wetan  Ds. Ulak Paceh Jaya,MUSI BANYU ASIN,SUMATERA SELATAN,,,,2,,0
3579,2022-03-17,Kec. Batu Kel. Temas,KOTA BATU,JAWA TIMUR,,,,0,,0
3201,2022-03-17,Kec. Cigombong Ds. Tugu Jaya,BOGOR,JAWA BARAT,,,,1,,0
3202,2022-03-18,Kec. Kadudampit Ds. Cikahuripan,SUKABUMI,JAWA BARAT,,,,4,,1
3201,2022-03-18,Kec. Cigombong Ds. Tugujaya,BOGOR,JAWA BARAT,,,,1,,0
3211,2022-03-19,Kec. Ganeas Ds. Cikoneng Kulon,SUMEDANG,JAWA BARAT,,,,0,,1
5272,2022-03-19,Kec. Raba Kel. Ntabo,KOTA BIMA,NUSA TENGGARA BARAT,,,,1,,0
3323,2022-03-21,Kec. Pringsurat Ds. Pagergunung,TEMANGGUNG,JAWA TENGAH,,,,2,,0
3510,2022-03-21,Kec. Kalibaru Ds. Kebunrejo,BANYUWANGI,JAWA TIMUR,,,,2,,0
3202,2022-03-21,Kec. Ciwalat Ds. Ciwalat,SUKABUMI,JAWA BARAT,,,,0,,0
3202,2022-03-21,Kec. Nagrak Ds. Girijaya,SUKABUMI,JAWA BARAT,,,,0,,0
3202,2022-03-21,Kec. Cikakak Ds. Cikakak Kec. Cisolok Ds. Pasir Baru Kec. Kabandungan Ds. Tugubandung Kec. Bantargadung Ds. Bantargadung Kec. Caringin Ds. Sukamulya Kec. Cikidang Ds. Sempoa Kec. Pelabuhan Ratu Ds. Pasir Suren Ds. Cikadu Ds Tojong Ds. Buniwangi Ds. Pelabuhan Ratu Ds. Citepus,SUKABUMI,JAWA BARAT,,,,318,,0
3202,2022-03-21,Kec. Purabaya Ds. Citamiang,SUKABUMI,JAWA BARAT,,,,1,,0
3202,2022-03-21,Kec. Warungkiara Ds. Bantarkalong,SUKABUMI,JAWA BARAT,,,,0,,0
3202,2022-03-21,Kec. Cibadak Ds. Sukalarang Kec. Bantargadung Ds. Bojonggaling Ds. Karangtengah Kec. Jampang Tengah Ds. Jampangtengah Kec. Cikembar Ds. Cikembar Kec. Palabuhanratu Ds. Cikadu Kec. Nyalindung Ds. Cijangkar Kec. Cimanggu Ds. Sukamanah Kec. Nagrak Girijaya,SUKABUMI,JAWA BARAT,,,,8,,0
7318,2022-03-22,Kec. Rano Ds. Rano Timur,TANA TORAJA,SULAWESI SELATAN,,,,1,,0
5107,2022-03-22,Kec. Kubu Ds. Ban Ds. Tianyar Tengah,KARANGASEM,BALI,,,,3,,0
3207,2022-03-23,Kec. Cimaragas Ds. Cimaragas,CIAMIS,JAWA BARAT,,,,1,,0
3213,2022-03-23,Kec. Cisalak Ds. Mayang,SUBANG,JAWA BARAT,,,,0,,0
3329,2022-03-26,Kec. Bantarkawung Ds. Jipang Ds. Banjarsari,BREBES,JAWA TENGAH,,,,2,,0
3307,2022-03-26,Kec. Kaliabang Ds. Karangsambung,WONOSOBO,JAWA TENGAH,1,,,0,,0
3208,2022-03-27,Kec. Cilimus Ds. Setianegara,KUNINGAN,JAWA BARAT,,,,1,,0
3503,2022-03-27,Kec. Dongko Ds. Siki,TRENGGALEK,JAWA TIMUR,,,,1,,0
3202,2022-03-27,Kec. Sukalarang Ds. Sukalarang,SUKABUMI,JAWA BARAT,,,,1,,0
3217,2022-03-28,Kec. Lembang Ds. Suntenjaya,BANDUNG BARAT,JAWA BARAT,,,,1,,0
3323,2022-03-31,Kec. Kaloran Ds. Getas,TEMANGGUNG,JAWA TENGAH,,,,1,,0
3208,2022-03-31,Kec. Cilebak Ds. Bungurberes Kec. Lebakwangi Ds. Cinagara Kec. Subang Ds. Situgede Ds. Subang,KUNINGAN,JAWA BARAT,,,,1,,0
3301,2022-03-31,Kec. Cimanggu Ds. Kutabima,CILACAP,JAWA TENGAH,,,,8,,1
3210,2022-03-31,Kec. Lemahsugih Ds. Padarek,MAJALENGKA,JAWA BARAT,,,,21,,0
3316,2022-03-31,Kec.Blora Ds.Buluroto,BLORA,JAWA TENGAH,,,,4,,0
3323,2022-04-01,Kec. Kaloran Ds. Kwarakan,TEMANGGUNG,JAWA TENGAH,,,,0,,0
3323,2022-04-02,Kec. Kranggan Ds. Purwosari ],TEMANGGUNG,JAWA TENGAH,,,,0,,0
3503,2022-04-03,Kec. Pule Ds. Puyung,TRENGGALEK,JAWA TIMUR,,,,2,,0
3512,2022-04-03,Kec. Sumbermalang Ds. Kalirejo,SITUBONDO,JAWA TIMUR,,,,1,,0
3217,2022-04-03,Kec.  Parongpong Ds. Cihanjuang Rahayu Kec. Lembang Ds. Cibogo Ds. Wangunreja,BANDUNG BARAT,JAWA BARAT,,,,1,,0
3323,2022-04-03,Kec. Pringsurat Ds. Karangwuni Kec. Kranggan Ds. Ngropoh,TEMANGGUNG,JAWA TENGAH,,,,1,,0
3573,2022-04-05,Kec. Kedungkakung Kel. Kotalama,KOTA MALANG,JAWA TIMUR,,,,1,,0
3315,2022-04-06,Kec. Grobogan Ds. Sumberjatipohon,GROBOGAN,JAWA TENGAH,,,,0,,0
3308,2022-04-07,Kec. Sawangan Ds. Gantang Ds. Jati Ds. Soronalan Ds. Jati,MAGELANG,JAWA TENGAH,,,1,0,,0
3204,2022-04-07,Kec. Cileunyi Ds. Cileunyi Wetan,BANDUNG,JAWA BARAT,,,,0,,0
7311,2022-04-07,Kec. Bontocani Ds.Pattuku,BONE,SULAWESI SELATAN,,,,0,,0
6472,2022-04-10,Kec.Sungai Pinang Dalam kec. Samarinda Seberang Kel.  sungai Keledang kec. loa janan ilir  kel. Rapak Dalam,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,0,,0
3304,2022-04-11,Kec.Madukara Ds.Limbangan,BANJARNEGARA,JAWA TENGAH,2,,,0,,0
3204,2022-04-11,Kec. Kertasari Ds.Tarumajaya Kec. Ciparay  Ds. Ciheulang,BANDUNG,JAWA BARAT,,,,4,,0
3207,2022-04-11,Kec. Cikoneng Ds. Cikoneng  Kec. Sindangkasih Ds. Sukaresik,CIAMIS,JAWA BARAT,,,,2,,0
3323,2022-04-11,Kab. Temanggung Kec. Kaloran  Ds. Tleter,TEMANGGUNG,JAWA TENGAH,,,,0,,0
3307,2022-04-11,Kec. Sapuran Ds. Jonolontoro,WONOSOBO,JAWA TENGAH,,,,4,,0
3217,2022-04-12,Kec. Lembang Ds. Pagerwangi,BANDUNG BARAT,JAWA BARAT,,,,1,,0
3202,2022-04-12,Kec. Parakansalak  Ds.Sukakersa,SUKABUMI,JAWA BARAT,,,,1,,0
3211,2022-04-14,Kec. Citamiang Kel. Gedongpanjang,SUMEDANG,JAWA BARAT,,,4,1,,0
3201,2022-04-14,Kec. Pamijahan Ds.Gunung Menyan,BOGOR,JAWA BARAT,,,,2,,0
3210,2022-04-15,Kec. Lemahsugih Ds. Borogojol,MAJALENGKA,JAWA BARAT,,,,1,,0
3217,2022-04-15,Kec. Rongga Ds. Sukaresmi,BANDUNG BARAT,JAWA BARAT,1,,,10,,0
3217,2022-04-18,Kec. Cililin Ds. Kidang Pananjung,BANDUNG BARAT,JAWA BARAT,,,,4,,0
3211,2022-04-19,Kec. Sumedang Selatan Kel. Pasanggrahan Ds. Mekar Rahayu,SUMEDANG,JAWA BARAT,,,,0,,0
3201,2022-04-19,Kec. Cigombong Ds. Watesjaya Ds. Cigombong,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-04-19,Kec. Cigombong Ds. Cisalada Ds. Ciburuy,BOGOR,JAWA BARAT,,,,0,,0
3308,2022-04-19,Kec. Borobudur Ds. Kenalan Ds. Bigaran,MAGELANG,JAWA TENGAH,,,,3,,0
3205,2022-04-19,Kec. Garut Kota Ds. Cimuncang,GARUT,JAWA BARAT,,,,3,,0
3301,2022-04-19,Kec. Wanareja Ds. Tambaksari Ds. Majingklak,CILACAP,JAWA TENGAH,,,,0,,0
3217,2022-04-20,Kec. Cisarua Ds. Pasirhalang,BANDUNG BARAT,JAWA BARAT,,,,2,,0
3211,2022-04-20,Kec. Sumedang Utara Ds. Margamukti,SUMEDANG,JAWA BARAT,,,,0,,2
3202,2022-04-20,Kec. Parakansalak Ds. Lebak Sari,SUKABUMI,JAWA BARAT,,,,1,,0
3201,2022-04-20,Kec.Pamijahan Ds.Cibitung Kulon,BOGOR,JAWA BARAT,,,,0,,0
3323,2022-04-20,kec.kandangan Ds. Tlogopucang,TEMANGGUNG,JAWA TENGAH,,,,1,,0
3323,2022-04-21,Kec.kaloran Ds.Tempuran Desa Kaloran,TEMANGGUNG,JAWA TENGAH,,,,0,,1
3204,2022-04-22,Kec.Cilengkrang Ds.Cipanjalu Kec. Cikancung Ds. Ciluluk,BANDUNG,JAWA BARAT,,,,1,,0
3211,2022-04-22,Kec. Sumedang Selatan  Ds. Ciherang,SUMEDANG,JAWA BARAT,,,,0,,0
6472,2022-04-22,Kec.Samarinda Ulu  Kel. Jawa,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,1,,0
3313,2022-04-23,Kec. Ngargoyoso Ds. Berjo,KARANGANYAR,JAWA TENGAH,1,,,0,,0
3312,2022-04-23,Kec. Bulukerto Ds. Conto,WONOGIRI,JAWA TENGAH,,,,0,,0
1113,2022-04-23,Kec.Blangkejeren Gp.Palok,GAYO LUES,ACEH,,,,6,,0
3201,2022-04-25,Kec. Klapanunggal Ds. Nambo,BOGOR,JAWA BARAT,,,,1,,0
3316,2022-04-26,Kec. Blora Kel. Mlangsen,BLORA,JAWA TENGAH,,,,0,,0
7317,2022-04-27,Kec. Latimojong Ds. Tabang,LUWU,SULAWESI SELATAN,,,,0,,0
3271,2022-04-27,Kec. Bogor Selatan Kel. Kerta Maya,KOTA BOGOR,JAWA BARAT,,,,0,,0
6571,2022-04-27,Kec. Tarakan Barat Kel. Karang Anyar Kel. Kaspung Satu Kel. Sebengkok Kel. Pamusian,KOTA TARAKAN,KALIMANTAN UTARA,,,,0,,0
3271,2022-04-27,Kec. Bogor Selatan Ds. Lawang Gintung,KOTA BOGOR,JAWA BARAT,,,,2,,0
3201,2022-04-27,Kec. Ciawi Ds. Banjarsari,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-04-27,Kec. Caringin Ds. Lemah Duhur Kec. Cijeruk Ds. Palasari Kec. Ciawi Ds. Cibedug,BOGOR,JAWA BARAT,,,,2,,0
3271,2022-04-28,Kec. Bogor Tengah Kel. Paledang Kel. Bantar Jati Kec. Bogor Selatan Kel. Mulyaharja,KOTA BOGOR,JAWA BARAT,,,,0,,0
3217,2022-04-29,Kec. Cisarua  Ds. Tugumukti,BANDUNG BARAT,JAWA BARAT,2,,,0,,0
3204,2022-05-01,Kec. Baleendah Kel. Manggahang,BANDUNG,JAWA BARAT,,,,2,,0
3203,2022-05-02,Kec. Naringgul Ds. Wanasari,CIANJUR,JAWA BARAT,1,,2,0,,0
3201,2022-05-03,Kec. Megamendung  Ds. Gadog,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-05-04,Kec. Megamendung Ds. Sukakarya Kec. Cisarua Ds. Kopo  Ds. Sumberjaya,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-05-04,Kec. Sukaraja Ds. Gunung Geulis,BOGOR,JAWA BARAT,,,,1,,0
3201,2022-05-06,Kec. Sukajaya   Ds. Jayaharja  Kec. Leuwiliang Ds. Karacak,BOGOR,JAWA BARAT,,,,0,,1
3201,2022-05-07,Kec. Caringin Ds. Cinagara,BOGOR,JAWA BARAT,,,,1,,0
3202,2022-05-07,Kec. Cicurug Ds. Pasawahan,SUKABUMI,JAWA BARAT,,,,1,,0
3202,2022-05-08,Kec. Cicantayan Ds. Sukadamai,SUKABUMI,JAWA BARAT,,,,0,,1
3210,2022-05-09,Kec. Bantarujeg Ds. Wado Wetan,MAJALENGKA,JAWA BARAT,,,,1,,0
3374,2022-05-09,Kec. Gunungpati Kel. Sedang,KOTA SEMARANG,JAWA TENGAH,,,,0,,0
6409,2022-05-09,Kec. Sepaku  Ds. Telemow,PENAJAM PASER UTARA,KALIMANTAN TIMUR,,,,2,,0
3208,2022-05-09,Kec. Nusaherang Ds. Jambar,KUNINGAN,JAWA BARAT,,,,0,,0
7606,2022-05-10,Kec. Kalumpang Ds. kondo bulo,MAMUJU TENGAH,SULAWESI BARAT,,,,1,,1
3203,2022-05-10,Kec. Sukaresmi Ds. Cibanteng,CIANJUR,JAWA BARAT,,,,6,,0
5107,2022-05-10,Kec. Kubu Ds. Ban,KARANGASEM,BALI,,,,0,,0
3201,2022-05-11,Kec. Megamendung Ds. Cipayung Girang,BOGOR,JAWA BARAT,,,,1,,0
3211,2022-05-11,Kec. Jatinangor  Ds. Hegarmanah  Kec. Cimalaka Ds. Cimuja Kec. Sumedang Selatan  Ds. Ciherang,SUMEDANG,JAWA BARAT,,,,0,,0
3211,2022-05-12,Kec. Jatinangor Ds. Hegarmanah,SUMEDANG,JAWA BARAT,,,,0,,0
8272,2022-05-13,Kec.  Tidore Kel. Tuguwaji Kec. Tidore Utara Kel. Rum,KOTA TIDORE KEPULAUAN,MALUKU UTARA,,,,0,,0
3374,2022-05-14,Kec. Gunungpati Kel. Sukorejo,KOTA SEMARANG,JAWA TENGAH,,,,0,,0
3307,2022-05-14,Kec. Wonosobo barat Kel . Wonosobo barat,WONOSOBO,JAWA TENGAH,,,,0,,0
3201,2022-05-15,Kec. Cigombong Ds. pasarjaya Ds. Tugu Jaya,BOGOR,JAWA BARAT,,,,2,,0
3201,2022-05-15,Kec. Tamansari Ds. Sukajaya Ds. Batujajar,BOGOR,JAWA BARAT,,,,2,,0
3201,2022-05-15,Kec. Caringin   Ds.Cimande,BOGOR,JAWA BARAT,,,,1,,0
6472,2022-05-16,Kec.  Sungai Pinang Kel. Mugirejo,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,2,,0
3201,2022-05-16,Kec. Cigombong Ds. Cigombong,BOGOR,JAWA BARAT,,,,0,,0
3211,2022-05-17,Kec. Sumedang Selatan Ds. Mekarrahayu,SUMEDANG,JAWA BARAT,,,,0,,1
3201,2022-05-17,Kec. Cibungbulang  Ds. Cibatok 1 Kec. Cigudeg Ds. Banyuasih,BOGOR,JAWA BARAT,,,,2,,0
3323,2022-05-17,Kec. candiroto Ds. Canggal,TEMANGGUNG,JAWA TENGAH,,,,2,,0
7105,2022-05-18,Kec. Motoling Ds. Lalumpe,MINAHASA SELATAN,SULAWESI UTARA,,,,2,,0
3271,2022-05-18,Kec. Bogor Selatan Kel.Cipaku,KOTA BOGOR,JAWA BARAT,,,,1,,0
3201,2022-05-18,Kec. Caringin  Ds. Lemah Duhur,BOGOR,JAWA BARAT,,,,0,,0
3323,2022-05-18,Kec. Kaloran Ds. Ngetas,TEMANGGUNG,JAWA TENGAH,,,,0,,0
3204,2022-05-19,Kec. Soreang Ds. Karamat Mulya,BANDUNG,JAWA BARAT,,,,1,,0
3307,2022-05-19,Kec. Kalibawang Ds. Dempel,WONOSOBO,JAWA TENGAH,,,,0,,0
5104,2022-05-19,Kec. Payangan Ds. Kerta,GIANYAR,BALI,,,2,0,,0
3208,2022-05-19,Kec. Subang Ds. Pamulihan,KUNINGAN,JAWA BARAT,,,,0,,0
3271,2022-05-20,Kec. Bogor Selatan Kel. Bondongan Kec. Bogor Barat Kel. Pasir Jaya,KOTA BOGOR,JAWA BARAT,,,,1,,2
6472,2022-05-20,Kec. Samarinda Ilir  Kel. Sidodamai Kel. Air Kec. Samarinda Ulu Kel. Jawa,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,0,,0
3201,2022-05-20,Kec. Sukajaya Ds. Sukajaya,BOGOR,JAWA BARAT,,,,1,,0
1403,2022-05-20,Kec. Kuala Indragiri Ds. Sungai Bela,INDRAGIRI HILIR,RIAU,,,,0,,0
3374,2022-05-20,Kec. Ngaliyan Kel. Bambankerep,KOTA SEMARANG,JAWA TENGAH,,,,1,,0
7202,2022-05-21,Kec. Luwuk Kel. Soho,BANGGAI,SULAWESI TENGAH,,,,0,,0
3202,2022-05-21,Kec. Sukaraja Ds. Langensari,SUKABUMI,JAWA BARAT,,,,1,,0
3201,2022-05-21,Kec. Cijeruk Ds. Cipelang,BOGOR,JAWA BARAT,4,,,3,,0
3201,2022-05-22,Kec. Dramaga Ds. Neglasari,BOGOR,JAWA BARAT,,,,0,,0
3214,2022-05-22,Kec. Tegalwaru Ds. Pasanggarahan,PURWAKARTA,JAWA BARAT,,,,0,,0
3201,2022-05-22,Kec. Cigombong Ds. Tugu Jaya,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-05-22,Kec. Cilgudeug Ds. Bunar,BOGOR,JAWA BARAT,,,,1,,0
7105,2022-05-24,Kec. Suluun Tareran Ds. Kapoya,MINAHASA SELATAN,SULAWESI UTARA,,,,4,,0
3208,2022-05-25,Kec. Hantara  Ds. Tundagan,KUNINGAN,JAWA BARAT,,,,0,,0
3316,2022-05-27,Kec. Blora  Kel. Kedungjenar,BLORA,JAWA TENGAH,,,,2,,0
3172,2022-05-27,Kec. Jatinegara  Kel. Cipinang Bali2,KOTA JAKARTA TIMUR,DKI JAKARTA,,,,0,,0
3271,2022-05-28,Kec.Bogor Barat Kel. Menteng,KOTA BOGOR,JAWA BARAT,,,,0,,0
6308,2022-05-28,Kec. Padang Batung Desa Batu Bini,HULU SUNGAI UTARA,KALIMANTAN SELATAN,,,,1,,0
3512,2022-05-29,Kec. Mlandingan  Ds. Sumber Anyar,SITUBONDO,JAWA TIMUR,,,,1,,0
3201,2022-05-31,Kec.  Megamendung Ds. Sukamahi Kec. Ciawi Ds. Bendungan,BOGOR,JAWA BARAT,,,,1,,0
3503,2022-06-01,Kec. Tugu Ds. Pucanganak,TRENGGALEK,JAWA TIMUR,,,,1,,0
3276,2022-06-02,Kec. Sawangan Kel. Sawangan Baru,KOTA DEPOK,JAWA BARAT,2,,1,0,,1
3201,2022-06-02,Kec. Caringin Ds. Pasir Muncang,BOGOR,JAWA BARAT,,,,1,,0
3202,2022-06-04,Kec. Cihanyawar Ds. Cihanyawar Kec. Caringin Ds. Seuseupan,SUKABUMI,JAWA BARAT,,,,0,,0
3201,2022-06-04,Kec. Leuwiliang  Ds. Puraseda,BOGOR,JAWA BARAT,,,,1,,0
3214,2022-06-04,Kec. Darangdan  Ds. Sawit,PURWAKARTA,JAWA BARAT,,,3,2,,0
3202,2022-06-05,Kec. Ciambar Ds. Manjul Kec. Nagrak Ds. Cihanyawar,SUKABUMI,JAWA BARAT,,,,1,,0
3171,2022-06-06,Kec. Jagakarsa Kel. Srengseng Sawah,KOTA JAKARTA SELATAN,DKI JAKARTA,,,,0,,0
3271,2022-06-06,Kec. Bogor Selatan Kel.  Rangga mekar,KOTA BOGOR,JAWA BARAT,,,,0,,0
3203,2022-06-06,Kec. Pacet  Ds. Gadog,CIANJUR,JAWA BARAT,,,,1,,0
3201,2022-06-06,Kec. Pamijahan  Ds. Cimayang,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-06-06,Kec. Cibungbulang Ds. Sukamaju Kec. Cigombong Ds. Ciburuy  Kec. Megamendung Ds. Sukakarya,BOGOR,JAWA BARAT,,,,3,,0
3374,2022-06-07,Kec.  Tugu Ds. Karanganyar,KOTA SEMARANG,JAWA TENGAH,,,,0,,0
3201,2022-06-07,Kec. Sukajaya  Ds. Sukajaya,BOGOR,JAWA BARAT,,,,0,,0
3328,2022-06-07,Kec. Lebaksiu  Ds. Kajen,TEGAL,JAWA TENGAH,,,,15,,0
3202,2022-06-08,Kec. Cisolok  Kel. Gunungtanjung  Kec. Nagrak  Kel. Darmareja Kel. Girijaya,SUKABUMI,JAWA BARAT,,,,1,,0
3201,2022-06-09,Kec. Ranca Bungur Kel. Ranca Bungur Kec. Dramaga Kel.Neglasari Kec. Ciomas Kel. Ciapus Kec. Ciampea Kel. Cihideungudik,BOGOR,JAWA BARAT,,,,8,,0
3315,2022-06-09,Kec. Pulokulon Ds. Tuko,GROBOGAN,JAWA TENGAH,,,,5,,0
6472,2022-06-09,Kec. Sambutan Kel. Sambutan,KOTA SAMARINDA,KALIMANTAN TIMUR,,,,0,,0
3201,2022-06-10,Kec. Cigombong Ds. Srogol  Ds. Cigombong,BOGOR,JAWA BARAT,,,,0,,0
3201,2022-06-10,Kec. Cisarua Ds. Tugu Utara,BOGOR,JAWA BARAT,,,,1,,0
1307,2022-06-10,Kec. Palupuh Nagari Koto Rantang,AGAM,SUMATERA BARAT,,,,1,,0
3201,2022-06-11,Kec. Nanggung  Ds. Sukaluyu,BOGOR,JAWA BARAT,,,,7,,1
3201,2022-06-11,Kec. Sukajaya Ds. Jayaharja Ds. Sukajaya Ds. Sukaluyu,BOGOR,JAWA BARAT,,,,0,,1
3314,2022-06-12,Kab. Sragen Kec. Sambirejo Ds. Jetis,SRAGEN,JAWA TENGAH,,,,0,,0
5319,2022-06-12,Kec. Satar Mese Barat Ds. Satar Lenda,MANGGARAI TIMUR,NUSA TENGGARA TIMUR,,,3,1,,0
3276,2022-06-13,Kec. Cimanggis Ds. Pasir Gunung Selatan,KOTA DEPOK,JAWA BARAT,,,,0,,0
3305,2022-06-13,Kec. Sempor Ds. Kenteng Kec. Poncowarno Ds. Tirtomoyo,KEBUMEN,JAWA TENGAH,,,,3,,0
3520,2022-06-13,Kec. Poncol Ds. Gonggang,MAGETAN,JAWA TIMUR,,,,0,,0
3201,2022-06-13,Kec. Caringin Ds. Cimande Ds. Cinagara Kec. Ciomas Ds.Ciomas Rahayu Kec. Nanggung Ds. Cisarua,BOGOR,JAWA BARAT,,,,5,,0
3502,2022-06-13,Kec. Pulung Ds. Bekiring,PONOROGO,JAWA TIMUR,,,,10,,0
3276,2022-06-13,Kec. Cipayung Kel. Ratujaya,KOTA DEPOK,JAWA BARAT,,,,0,,0
3307,2022-06-13,Kec. Bogoran Ds. Silemut Kec. Sapuran Ds. Surojoyo,WONOSOBO,JAWA TENGAH,,,,1,,0
3374,2022-06-13,Kec. Ngaliyan Kel. Kalipancur,KOTA SEMARANG,JAWA TENGAH,,,,1,,0
3323,2022-06-13,Kec. Tretep Ds. Tretep Ds. Donorejo Ds. Nglarangan,TEMANGGUNG,JAWA TENGAH,,,,1,,0
3202,2022-06-13,Kec. Parangkuda Ds. Pondok Kaso Landeuh Kec. Cicurug Ds. Nanggerang Ds. Tenjoayu Ds. Mekarsari,SUKABUMI,JAWA BARAT,,,,2,,0
3201,2022-06-14,Kec. Ciawi Ds. Citapen,BOGOR,JAWA BARAT,,,,1,,0
3217,2022-06-14,Kec. Cipatat Ds. Gunung Masigit,BANDUNG BARAT,JAWA BARAT,,,2,1,,0
3304,2022-06-16,Kec. Bawang Ds. Wanadri,BANJARNEGARA,JAWA TENGAH,,,,1,,0
3328,2022-06-16,Kec. Bumijawa Ds. Cawital,TEGAL,JAWA TENGAH,,,,0,,0
3305,2022-06-16,Kec. Karanggayam Ds. Glontor,KEBUMEN,JAWA TENGAH,,,,1,,0
3507,2022-06-16,Kec. Sumbermanjing Ds. Kedung Banteng Ds. Sumberagung,MALANG,JAWA TIMUR,,,,6,,0
1801,2022-06-18,Kec.  Batu Brak Kuta Besi,LAMPUNG BARAT,LAMPUNG,,,,1,,0
